#t p q a dW
297.08 0.998276 -4.37732 0 0.0246574
297.09 0.962929 -4.3672 0 0.00768421
297.1 0.96245 -4.35766 0 0.00277855
297.11 0.974174 -4.34829 0 -0.0310289
297.12 0.982173 -4.33835 0 -0.0214353
297.13 0.928611 -4.32865 0 0.0512578
297.14 1.0535 -4.31846 0 -0.00624762
297.15 0.970268 -4.30788 0 0.0209369
297.16 0.945499 -4.29838 0 0.00190766
297.17 0.967157 -4.28869 0 -0.0227107
297.18 1.07028 -4.27831 0 -0.0362479
297.19 1.11438 -4.26782 0 0.0282751
297.2 1.0895 -4.2564 0 -0.0220054
297.21 0.943089 -4.24648 0 0.0165574
297.22 0.944083 -4.23644 0 0.00368781
297.23 0.846214 -4.22769 0 -0.00749107
297.24 0.910609 -4.21945 0 0.0193616
297.25 1.05039 -4.21 0 0.0299376
297.26 1.04368 -4.1993 0 0.0312751
297.27 1.18426 -4.1882 0 0.0178309
297.28 1.2593 -4.176 0 0.028271
297.29 1.29162 -4.16283 0 -0.0113956
297.3 1.19519 -4.15039 0 -0.0348817
297.31 1.07863 -4.13933 0 0.0381481
297.32 1.14687 -4.12801 0 -0.0233072
297.33 1.08565 -4.11655 0 -0.0447878
297.34 1.1242 -4.10623 0 -0.0121973
297.35 1.08307 -4.09547 0 0.0267104
297.36 1.06438 -4.08464 0 -0.0141113
297.37 1.00431 -4.0746 0 0.00846473
297.38 0.8838 -4.065 0 0.0127471
297.39 0.834902 -4.05678 0 0.015692
297.4 0.811218 -4.04879 0 -0.00155274
297.41 0.825854 -4.04086 0 0.0164105
297.42 0.813692 -4.03268 0 -0.0015366
297.43 0.742759 -4.02505 0 -0.0185462
297.44 0.736094 -4.01783 0 -0.00551608
297.45 0.450962 -4.01136 0 -0.0352379
297.46 0.369289 -4.00743 0 -0.00947043
297.47 0.271147 -4.00435 0 -0.00293374
297.48 0.29693 -4.00198 0 -0.0469158
297.49 0.394306 -3.99898 0 -0.0018698
297.5 0.440835 -3.99499 0 -0.00095318
297.51 0.171361 -3.99148 0 0.00620883
297.52 0.322867 -3.98907 0 -0.020305
297.53 0.37525 -3.98582 0 0.00910102
297.54 0.212815 -3.98273 0 0.0157324
297.55 0.255199 -3.98012 0 -2.25704e-05
297.56 0.319183 -3.97721 0 -0.0201893
297.57 0.40289 -3.97387 0 0.0111722
297.58 0.470857 -3.97009 0 0.0245845
297.59 0.519417 -3.9651 0 -0.00741843
297.6 0.522343 -3.95987 0 -0.0183135
297.61 0.471381 -3.95492 0 -0.0128707
297.62 0.386624 -3.95095 0 0.0239558
297.63 0.293231 -3.9474 0 -0.0134167
297.64 0.306024 -3.94437 0 0.0329041
297.65 0.30999 -3.94103 0 -0.0305407
297.66 0.168867 -3.9386 0 0.0180734
297.67 0.254612 -3.93656 0 0.00530458
297.68 0.246857 -3.9337 0 0.0321335
297.69 0.1512 -3.93152 0 -0.0165154
297.7 0.219292 -3.92962 0 0.0327108
297.71 0.221579 -3.92721 0 0.0283099
297.72 0.182317 -3.92509 0 -0.0114453
297.73 0.294033 -3.92289 0 0.0111576
297.74 0.32194 -3.91986 0 -0.0139775
297.75 0.384567 -3.91676 0 -0.0104748
297.76 0.557109 -3.91233 0 -0.0184382
297.77 0.499625 -3.90732 0 -0.068599
297.78 0.320771 -3.90342 0 0.0258983
297.79 0.358764 -3.89968 0 0.0366813
297.8 0.221928 -3.89619 0 -0.00727979
297.81 0.0875102 -3.89475 0 0.00892915
297.82 0.214867 -3.89351 0 0.0782185
297.83 0.423626 -3.89027 0 0.0503009
297.84 0.378781 -3.88617 0 -0.0151766
297.85 0.330319 -3.88266 0 0.0222977
297.86 0.130615 -3.87988 0 -0.0363222
297.87 0.167791 -3.87857 0 0.0122743
297.88 0.224472 -3.87657 0 0.066039
297.89 0.338201 -3.8737 0 0.00755137
297.9 0.268502 -3.87057 0 0.0223413
297.91 0.199824 -3.86828 0 0.0333106
297.92 0.173027 -3.86607 0 0.00254956
297.93 0.206108 -3.86423 0 -0.0110209
297.94 0.158426 -3.86237 0 -0.0119655
297.95 0.149867 -3.86098 0 -0.031203
297.96 0.165718 -3.85911 0 0.0292267
297.97 0.349197 -3.8567 0 -0.00774241
297.98 0.227237 -3.85385 0 -0.0308687
297.99 0.0762653 -3.85254 0 -0.0240136
298 0.0615023 -3.85161 0 -0.00373702
298.01 0.012296 -3.85134 0 -0.0200997
298.02 -0.172475 -3.85218 0 -0.0071722
298.03 -0.104786 -3.85373 0 0.0216802
298.04 -0.0290954 -3.85459 0 -0.0252142
298.05 0.0130141 -3.85449 0 -1.65528e-05
298.06 -0.0793728 -3.85482 0 -0.0239749
298.07 -0.0702986 -3.85584 0 -0.0312699
298.08 -0.123113 -3.85712 0 -0.0242626
298.09 -0.137013 -3.85837 0 0.0133533
298.1 -0.186624 -3.85996 0 -0.050874
298.11 -0.377771 -3.8629 0 -0.0087394
298.12 -0.389482 -3.86685 0 -0.00882675
298.13 -0.368838 -3.8709 0 -0.0137768
298.14 -0.404689 -3.87458 0 -0.00246576
298.15 -0.445982 -3.87873 0 -0.020963
298.16 -0.506184 -3.88338 0 -0.00252144
298.17 -0.46853 -3.8883 0 0.0326276
298.18 -0.609818 -3.89338 0 -0.00956939
298.19 -0.521528 -3.89881 0 -0.0352584
298.2 -0.404488 -3.9035 0 0.0289371
298.21 -0.354698 -3.90714 0 0.016622
298.22 -0.470179 -3.91122 0 0.0123677
298.23 -0.451387 -3.91559 0 -0.088522
298.24 -0.45334 -3.92055 0 0.0299805
298.25 -0.533615 -3.92506 0 -0.00609501
298.26 -0.609614 -3.9306 0 -0.0543782
298.27 -0.601918 -3.93712 0 -0.0115291
298.28 -0.594334 -3.94294 0 0.0748063
298.29 -0.475053 -3.94824 0 0.0303141
298.3 -0.44679 -3.95274 0 0.0268168
298.31 -0.299257 -3.95702 0 -0.0307176
298.32 -0.177767 -3.96005 0 0.0368785
298.33 -0.16554 -3.96156 0 0.0272235
298.34 -0.146561 -3.96321 0 0.00233985
298.35 -0.245488 -3.96516 0 -0.0289581
298.36 -0.20203 -3.96772 0 -0.00544625
298.37 -0.188242 -3.96986 0 0.0311869
298.38 -0.0975931 -3.97097 0 -0.00538329
298.39 -0.286502 -3.97279 0 -0.0192896
298.4 -0.325526 -3.97554 0 -0.0231691
298.41 -0.41202 -3.97929 0 0.0274593
298.42 -0.324584 -3.98292 0 0.027638
298.43 -0.111681 -3.98504 0 -0.0121196
298.44 -0.152054 -3.98611 0 0.00658622
298.45 -0.174165 -3.98766 0 0.0339258
298.46 -0.126765 -3.98927 0 -0.0446448
298.47 -0.301367 -3.99135 0 0.0129327
298.48 -0.316466 -3.99435 0 -0.0156305
298.49 -0.343334 -3.99765 0 0.027739
298.5 -0.408024 -4.00101 0 -0.00872903
298.51 -0.502512 -4.00558 0 -0.0190949
298.52 -0.40155 -4.01016 0 0.00707253
298.53 -0.459321 -4.01419 0 -0.0328236
298.54 -0.404067 -4.01871 0 -0.0536401
298.55 -0.54205 -4.02334 0 0.00787472
298.56 -0.411037 -4.02844 0 -0.00257588
298.57 -0.49786 -4.03302 0 0.0623002
298.58 -0.483962 -4.03758 0 0.0294182
298.59 -0.357616 -4.04136 0 0.00673138
298.6 -0.443708 -4.0451 0 -0.00287132
298.61 -0.453267 -4.04931 0 0.00429991
298.62 -0.325645 -4.05324 0 -0.00525931
298.63 -0.281577 -4.05646 0 -0.0515828
298.64 -0.296141 -4.05917 0 0.00203318
298.65 -0.34428 -4.06242 0 -0.0353894
298.66 -0.269356 -4.06602 0 -0.007615
298.67 -0.275885 -4.06871 0 0.0192741
298.68 -0.291429 -4.07147 0 0.00785036
298.69 -0.118952 -4.07366 0 -0.0377386
298.7 -0.178479 -4.07488 0 -0.0128347
298.71 -0.242798 -4.07714 0 0.0111154
298.72 -0.279967 -4.07952 0 -0.0117024
298.73 -0.272393 -4.08257 0 0.00018826
298.74 -0.215347 -4.08518 0 -0.00563168
298.75 -0.250598 -4.08717 0 -0.0208529
298.76 -0.246832 -4.08973 0 -0.00321668
298.77 -0.230597 -4.09211 0 0.042625
298.78 -0.224619 -4.09443 0 0.0232396
298.79 -0.148679 -4.09593 0 0.0533659
298.8 -0.117026 -4.09677 0 0.0039422
298.81 -0.00330714 -4.09737 0 -0.0314588
298.82 -0.127703 -4.09818 0 0.0115341
298.83 -0.106066 -4.09949 0 -0.0264113
298.84 -0.247664 -4.10124 0 0.0367661
298.85 -0.184276 -4.10312 0 -0.0298701
298.86 -0.308014 -4.1057 0 -0.039337
298.87 -0.0984945 -4.10799 0 -0.05814
298.88 -0.220707 -4.10988 0 0.0456329
298.89 -0.154821 -4.1116 0 0.00310041
298.9 -0.217904 -4.1134 0 0.00534107
298.91 -0.240356 -4.11565 0 -0.00448294
298.92 -0.264867 -4.11842 0 0.0171029
298.93 -0.162287 -4.1207 0 -0.0222587
298.94 -0.168615 -4.12258 0 -0.0144421
298.95 -0.209729 -4.12473 0 0.031191
298.96 -0.204671 -4.12697 0 -0.0401346
298.97 -0.21507 -4.12963 0 0.0187077
298.98 -0.146823 -4.13129 0 0.0203386
298.99 -0.211099 -4.13245 0 0.0507591
299 -0.0848224 -4.1338 0 0.0363151
299.01 -0.218659 -4.13494 0 -0.0522499
299.02 -0.176236 -4.13694 0 -0.0271565
299.03 -0.228092 -4.13938 0 0.0354511
299.04 -0.277873 -4.14121 0 -0.0277245
299.05 -0.291638 -4.1443 0 -0.0509716
299.06 -0.295835 -4.14715 0 0.0121117
299.07 -0.260087 -4.14979 0 -0.0249128
299.08 -0.260551 -4.15285 0 0.00170592
299.09 -0.0599793 -4.15447 0 0.0313458
299.1 0.0122708 -4.1548 0 -0.0801493
299.11 -0.00944275 -4.15503 0 0.00459411
299.12 0.108356 -4.15483 0 -0.0641238
299.13 0.0793328 -4.1541 0 0.000550398
299.14 0.0851905 -4.15313 0 0.0153452
299.15 0.288813 -4.15147 0 0.0262036
299.16 0.381886 -4.14787 0 -0.0194422
299.17 0.190649 -4.14496 0 0.00311823
299.18 0.177186 -4.14304 0 -0.0521785
299.19 -0.010682 -4.14271 0 -0.0407648
299.2 -0.117768 -4.14325 0 0.0132682
299.21 0.00267457 -4.14393 0 -0.00734696
299.22 -0.1178 -4.14455 0 -0.0499609
299.23 -0.224101 -4.14631 0 0.0379335
299.24 -0.21438 -4.148 0 -0.00434405
299.25 -0.219987 -4.15052 0 -0.0140001
299.26 -0.286151 -4.15279 0 0.0164367
299.27 -0.203603 -4.1553 0 0.0496911
299.28 -0.0731701 -4.15656 0 0.0234993
299.29 0.0008117 -4.15692 0 -0.0293481
299.3 -0.0247506 -4.15699 0 0.0236698
299.31 0.0408746 -4.15686 0 -0.0258387
299.32 -0.0106581 -4.15698 0 0.0159292
299.33 0.0373575 -4.15699 0 0.00708627
299.34 0.0409144 -4.15629 0 -0.0128288
299.35 0.130294 -4.1558 0 -0.00834361
299.36 0.138021 -4.15438 0 -0.0112719
299.37 0.0327015 -4.15349 0 -0.0117159
299.38 -0.0424945 -4.15347 0 -0.031815
299.39 0.0945599 -4.15336 0 -0.0202749
299.4 0.291506 -4.15161 0 -0.0261173
299.41 0.335322 -4.14861 0 -0.00433091
299.42 0.335638 -4.14541 0 -0.00500202
299.43 0.239465 -4.14251 0 -0.00246242
299.44 0.120796 -4.1409 0 -0.0368966
299.45 0.109875 -4.13955 0 0.026045
299.46 0.110393 -4.13843 0 0.0193259
299.47 0.111261 -4.13719 0 0.0180714
299.48 0.15711 -4.136 0 -0.033036
299.49 0.218201 -4.1342 0 -0.0261295
299.5 0.198159 -4.13213 0 -0.0375163
299.51 0.09553 -4.13072 0 0.0139229
299.52 0.20122 -4.12924 0 0.010243
299.53 0.321479 -4.12678 0 0.0102282
299.54 0.337268 -4.12348 0 0.0128932
299.55 0.500733 -4.1194 0 -0.045925
299.56 0.489788 -4.11459 0 -0.0096848
299.57 0.534385 -4.10969 0 0.0352959
299.58 0.674102 -4.10393 0 -0.0206952
299.59 0.52771 -4.09778 0 0.00810268
299.6 0.516253 -4.09277 0 0.0183882
299.61 0.566915 -4.08724 0 0.0228104
299.62 0.503144 -4.08151 0 -0.0431863
299.63 0.562865 -4.07656 0 0.0452736
299.64 0.486749 -4.07102 0 -0.0399414
299.65 0.429069 -4.06624 0 0.00572576
299.66 0.548235 -4.06173 0 -0.0304237
299.67 0.448625 -4.05674 0 0.00408225
299.68 0.435031 -4.05237 0 -0.00111232
299.69 0.486654 -4.04754 0 0.0267272
299.7 0.589539 -4.04183 0 0.0433125
299.71 0.654073 -4.03513 0 0.0445197
299.72 0.740427 -4.02764 0 -0.00691375
299.73 0.723598 -4.02038 0 -0.004664
299.74 0.629757 -4.01351 0 0.0230476
299.75 0.660821 -4.00678 0 -0.012739
299.76 0.697865 -4.00004 0 -0.0326451
299.77 0.675925 -3.99293 0 -0.0304492
299.78 0.662072 -3.98689 0 0.0316325
299.79 0.72182 -3.98017 0 0.0372925
299.8 0.795335 -3.97219 0 0.0122512
299.81 0.729683 -3.96428 0 0.0219278
299.82 0.786534 -3.95698 0 0.00587494
299.83 0.888959 -3.94864 0 0.0163479
299.84 0.96754 -3.93949 0 0.0246841
299.85 0.907851 -3.92999 0 0.0308153
299.86 0.962331 -3.92084 0 -0.00372596
299.87 1.11434 -3.91068 0 -0.00423197
299.88 1.15487 -3.89952 0 -0.0201387
299.89 1.21784 -3.88809 0 0.015763
299.9 1.06047 -3.8767 0 0.0255612
299.91 1.03909 -3.86589 0 -0.0213817
299.92 1.06864 -3.85576 0 0.0470466
299.93 1.12024 -3.8449 0 0.0306115
299.94 1.12579 -3.83353 0 -0.00988874
299.95 1.13889 -3.82263 0 0.013509
299.96 1.02499 -3.81231 0 -0.00410768
299.97 1.02047 -3.80218 0 0.0169324
299.98 1.14348 -3.79148 0 0.0231887
299.99 1.20554 -3.77957 0 0.0124686
300 1.38447 -3.76674 0 0.0333357
300.01 1.47428 -3.75262 0 -0.000526856
300.02 1.35301 -3.73804 0 0.0206493
300.03 1.33005 -3.7251 0 -0.0471558
300.04 1.2815 -3.71262 0 0.0371911
300.05 1.24161 -3.70026 0 -0.0261471
300.06 1.27779 -3.68793 0 -0.0200085
300.07 1.32255 -3.67522 0 -0.0116062
300.08 1.14806 -3.66263 0 -0.00102151
300.09 1.02652 -3.65178 0 -0.00410931
300.1 1.0149 -3.6416 0 0.00503123
300.11 0.970358 -3.63189 0 -0.0406359
300.12 0.854437 -3.62285 0 0.0232875
300.13 1.00797 -3.6131 0 0.0179734
300.14 1.22344 -3.60223 0 -0.0163853
300.15 1.27016 -3.59035 0 -0.0442961
300.16 1.25007 -3.57788 0 -0.0207075
300.17 1.08702 -3.56643 0 0.0419983
300.18 1.18542 -3.55494 0 0.0129762
300.19 1.29084 -3.54268 0 0.027657
300.2 1.23518 -3.52969 0 -0.0309148
300.21 1.16859 -3.51813 0 0.0213921
300.22 1.2328 -3.50613 0 0.00581138
300.23 1.28537 -3.49367 0 -0.00101311
300.24 1.3236 -3.48051 0 0.0232962
300.25 1.2612 -3.46764 0 0.0179054
300.26 1.34345 -3.45455 0 -0.00578835
300.27 1.24649 -3.44161 0 -0.0103258
300.28 1.17185 -3.42943 0 0.0109967
300.29 1.26382 -3.41737 0 0.0562811
300.3 1.32297 -3.40413 0 0.0395734
300.31 1.53459 -3.38981 0 -0.00443489
300.32 1.60069 -3.3746 0 -0.0297733
300.33 1.53176 -3.35896 0 0.0180202
300.34 1.5135 -3.34365 0 0.0202781
300.35 1.51344 -3.32824 0 -0.0119434
300.36 1.42983 -3.31337 0 0.0839052
300.37 1.46655 -3.29861 0 0.0525057
300.38 1.61696 -3.28318 0 0.006264
300.39 1.72683 -3.26663 0 -0.0245255
300.4 1.90921 -3.249 0 0.0122054
300.41 1.99879 -3.2293 0 0.00873863
300.42 1.85298 -3.2099 0 -0.0382686
300.43 1.78187 -3.19144 0 -0.017748
300.44 1.75924 -3.17369 0 -0.00365876
300.45 1.6435 -3.15626 0 -0.00798687
300.46 1.64605 -3.14005 0 0.0246803
300.47 1.77964 -3.12266 0 0.00143481
300.48 1.77404 -3.10458 0 0.00826815
300.49 1.67392 -3.08694 0 -0.0104183
300.5 1.71814 -3.07019 0 -0.0106642
300.51 1.74237 -3.05298 0 -0.027597
300.52 1.54964 -3.03668 0 -0.00827773
300.53 1.64671 -3.02099 0 -0.0932516
300.54 1.60017 -3.00531 0 0.0528676
300.55 1.65524 -2.98879 0 0.0135826
300.56 1.57918 -2.97234 0 0.0128963
300.57 1.65675 -2.95646 0 -0.0241347
300.58 1.62151 -2.94009 0 0.0347468
300.59 1.80544 -2.92312 0 0.0192737
300.6 1.81015 -2.90477 0 0.0274101
300.61 1.86296 -2.88655 0 0.028821
300.62 1.84415 -2.86796 0 0.0325783
300.63 1.9892 -2.84923 0 -0.0068931
300.64 1.96584 -2.82967 0 -0.0220336
300.65 1.82318 -2.8107 0 -0.0180081
300.66 1.64365 -2.79308 0 -0.0288067
300.67 1.64419 -2.77671 0 -0.000754862
300.68 1.72263 -2.76 0 0.0438931
300.69 1.84696 -2.74177 0 -0.0222647
300.7 1.59723 -2.72472 0 0.0427392
300.71 1.56627 -2.70842 0 0.00198909
300.72 1.52236 -2.69282 0 -0.0277665
300.73 1.43957 -2.67826 0 -0.0119518
300.74 1.24119 -2.66468 0 -0.0356677
300.75 1.30544 -2.65205 0 0.0534126
300.76 1.45511 -2.63802 0 0.0128676
300.77 1.45417 -2.62342 0 0.0450223
300.78 1.45112 -2.6087 0 0.0149839
300.79 1.50947 -2.59379 0 0.0273359
300.8 1.43148 -2.57895 0 0.00812506
300.81 1.35772 -2.56491 0 -0.0355706
300.82 1.42447 -2.55134 0 0.0135141
300.83 1.35442 -2.53748 0 -0.0403186
300.84 1.42911 -2.52406 0 0.0115523
300.85 1.49286 -2.50948 0 -0.0140994
300.86 1.33688 -2.49535 0 -0.0170742
300.87 1.15348 -2.48285 0 -0.00660408
300.88 1.06699 -2.47145 0 -0.0361044
300.89 1.07932 -2.46093 0 0.0792494
300.9 1.24103 -2.44911 0 -0.0116844
300.91 1.34196 -2.43621 0 -0.063137
300.92 1.23585 -2.42363 0 -0.0144965
300.93 1.23148 -2.41148 0 0.0504506
300.94 1.29126 -2.39858 0 0.0277839
300.95 1.33418 -2.38549 0 0.0401358
300.96 1.21034 -2.37243 0 -0.0108608
300.97 1.10111 -2.36066 0 0.0027563
300.98 1.10577 -2.34943 0 0.0255909
300.99 1.00392 -2.3392 0 -0.0385418
301 0.902676 -2.32987 0 -0.00186773
301.01 0.8178 -2.32129 0 -0.0243894
301.02 0.729618 -2.31332 0 0.0478077
301.03 0.74551 -2.30556 0 -0.0388913
301.04 0.514995 -2.29908 0 -0.0117824
301.05 0.546704 -2.29374 0 -0.0188077
301.06 0.58481 -2.28838 0 -0.0522652
301.07 0.554815 -2.28278 0 -0.0056836
301.08 0.477055 -2.27724 0 0.0035195
301.09 0.459255 -2.27252 0 -0.0516312
301.1 0.432954 -2.26862 0 -0.0230513
301.11 0.373273 -2.26465 0 -0.0128732
301.12 0.308767 -2.26127 0 -0.0334032
301.13 0.352404 -2.2584 0 -0.0162205
301.14 0.220405 -2.25488 0 0.0501702
301.15 0.390652 -2.25152 0 0.0217134
301.16 0.468573 -2.24706 0 0.060046
301.17 0.542128 -2.24168 0 0.0308405
301.18 0.695673 -2.23528 0 0.0147735
301.19 0.777944 -2.22792 0 0.00997619
301.2 0.699406 -2.2205 0 0.0360092
301.21 0.73668 -2.21351 0 0.00817985
301.22 0.64474 -2.20714 0 -0.0371652
301.23 0.571832 -2.201 0 -0.0134312
301.24 0.495537 -2.19568 0 -0.0378854
301.25 0.482563 -2.19096 0 -0.0167111
301.26 0.327807 -2.18719 0 -0.0138909
301.27 0.461935 -2.18355 0 0.0138953
301.28 0.563308 -2.17842 0 -0.0184387
301.29 0.579028 -2.17294 0 -0.0388066
301.3 0.524396 -2.16783 0 0.00681372
301.31 0.420683 -2.16316 0 -0.0270553
301.32 0.368527 -2.15896 0 -0.0322757
301.33 0.313824 -2.15569 0 0.0120861
301.34 0.288097 -2.15269 0 0.00326222
301.35 0.397534 -2.14916 0 0.0072386
301.36 0.44061 -2.14522 0 -0.06864
301.37 0.245778 -2.1418 0 0.0257033
301.38 0.307829 -2.139 0 -0.0127455
301.39 0.385109 -2.1358 0 -0.0301584
301.4 0.457493 -2.13187 0 -0.0257645
301.41 0.618001 -2.12688 0 -0.0184196
301.42 0.54626 -2.12097 0 -0.00547663
301.43 0.649477 -2.11527 0 -0.00236644
301.44 0.570116 -2.10926 0 -0.0360479
301.45 0.602299 -2.10377 0 0.00380977
301.46 0.574142 -2.09807 0 -0.0150781
301.47 0.679728 -2.09211 0 0.0237564
301.48 0.793318 -2.08448 0 0.0287864
301.49 0.787131 -2.07677 0 0.00716594
301.5 0.75235 -2.06917 0 -0.00910824
301.51 0.777475 -2.06198 0 -0.0197137
301.52 0.657379 -2.05521 0 -0.0726758
301.53 0.514802 -2.04964 0 -0.00329508
301.54 0.560829 -2.0445 0 0.00984678
301.55 0.546791 -2.03914 0 0.0209054
301.56 0.52832 -2.03316 0 -0.0187892
301.57 0.624384 -2.02792 0 -0.0262642
301.58 0.62732 -2.02181 0 -0.000630226
301.59 0.640691 -2.01547 0 0.0151697
301.6 0.785185 -2.0078 0 -0.0229172
301.61 0.8024 -2 0 -0.013956
301.62 0.860641 -1.99195 0 -0.000559246
301.63 0.675091 -1.98393 0 0.00395395
301.64 0.734889 -1.97709 0 0.00876747
301.65 0.738946 -1.96958 0 0.0202456
301.66 0.688045 -1.96212 0 -0.0376068
301.67 0.642677 -1.95597 0 0.0671077
301.68 0.615482 -1.94936 0 -0.0115014
301.69 0.572851 -1.9441 0 0.00186413
301.7 0.530955 -1.93863 0 -0.0685022
301.71 0.476616 -1.93397 0 -0.020058
301.72 0.375163 -1.92969 0 0.00664078
301.73 0.36622 -1.92577 0 0.00810339
301.74 0.335781 -1.92206 0 0.0515974
301.75 0.352349 -1.91799 0 0.0180103
301.76 0.377516 -1.91446 0 0.0533699
301.77 0.433951 -1.90985 0 -0.00648037
301.78 0.413994 -1.90565 0 -0.0270775
301.79 0.390977 -1.90189 0 -0.00948841
301.8 0.420755 -1.89783 0 0.0158963
301.81 0.424821 -1.89383 0 0.0452017
301.82 0.426871 -1.88943 0 -0.0383398
301.83 0.423082 -1.88519 0 0.0129705
301.84 0.573608 -1.88006 0 0.0113041
301.85 0.606629 -1.87396 0 0.0422389
301.86 0.575216 -1.8675 0 0.0274811
301.87 0.541463 -1.8619 0 0.00137727
301.88 0.557299 -1.85607 0 0.00328822
301.89 0.690148 -1.84971 0 0.0274558
301.9 0.751181 -1.84221 0 0.0181159
301.91 0.784927 -1.8345 0 0.0335019
301.92 0.833887 -1.82619 0 0.0192146
301.93 1.07534 -1.81669 0 -0.0267453
301.94 0.97196 -1.80619 0 0.0306863
301.95 1.03379 -1.79608 0 -0.00616308
301.96 1.06507 -1.78592 0 0.0240118
301.97 1.04931 -1.77538 0 0.024187
301.98 1.19438 -1.76444 0 0.00915278
301.99 1.16852 -1.75254 0 -0.0275042
302 1.00051 -1.74183 0 0.0289008
302.01 1.13674 -1.73121 0 0.0266828
302.02 1.29842 -1.71917 0 -0.0410912
302.03 1.24266 -1.70702 0 0.00736322
302.04 1.17127 -1.69503 0 -0.00773747
302.05 1.18663 -1.6832 0 -0.0548341
302.06 1.16614 -1.67175 0 -0.00613203
302.07 1.2116 -1.65977 0 -0.0136467
302.08 1.22034 -1.64772 0 0.00341991
302.09 1.23634 -1.63541 0 -0.00268821
302.1 1.19651 -1.62335 0 -0.0806655
302.11 1.01272 -1.6127 0 0.0190255
302.12 1.05984 -1.60217 0 -0.0120043
302.13 1.03415 -1.59207 0 0.0178977
302.14 0.941373 -1.58191 0 -0.0113325
302.15 0.885376 -1.57267 0 -0.00333003
302.16 0.865697 -1.56418 0 0.0319687
302.17 1.01554 -1.5545 0 0.00530666
302.18 0.847065 -1.54489 0 -0.0122575
302.19 0.884768 -1.53642 0 -0.0237093
302.2 0.823965 -1.5282 0 0.0127475
302.21 0.677288 -1.52067 0 -0.035462
302.22 0.776041 -1.51368 0 -0.0388692
302.23 0.772008 -1.50604 0 -0.0158807
302.24 0.83409 -1.49824 0 -0.0131682
302.25 0.789278 -1.48997 0 -0.0381155
302.26 0.725009 -1.48235 0 0.0171785
302.27 0.703672 -1.47493 0 0.0409127
302.28 0.846581 -1.46687 0 0.00827426
302.29 0.876538 -1.4584 0 0.037685
302.3 0.9839 -1.44926 0 0.0250457
302.31 1.20976 -1.4384 0 -0.0354676
302.32 1.04686 -1.42711 0 -0.0227274
302.33 0.884431 -1.41752 0 -0.00129245
302.34 1.02109 -1.4076 0 -0.0227721
302.35 0.977348 -1.39761 0 -0.0142033
302.36 0.970011 -1.38797 0 0.0290605
302.37 0.981673 -1.37767 0 0.0376983
302.38 1.04435 -1.36745 0 -0.0267261
302.39 1.03422 -1.35734 0 0.0614074
302.4 1.0954 -1.34637 0 -0.0169469
302.41 1.28932 -1.33478 0 0.0367842
302.42 1.39261 -1.32119 0 -0.0143177
302.43 1.38827 -1.3073 0 0.00582854
302.44 1.41285 -1.29369 0 0.0356352
302.45 1.43449 -1.27958 0 -0.00216188
302.46 1.31106 -1.26587 0 -0.0163865
302.47 1.24701 -1.25311 0 -0.0212742
302.48 1.24102 -1.24044 0 -0.00808703
302.49 1.28612 -1.22778 0 -0.0181871
302.5 1.40516 -1.21479 0 -0.0198785
302.51 1.32448 -1.20098 0 -0.0257914
302.52 1.43064 -1.18766 0 -0.0213713
302.53 1.44037 -1.17397 0 0.0373041
302.54 1.40261 -1.1597 0 -0.00712522
302.55 1.43175 -1.14584 0 -0.0119801
302.56 1.3737 -1.13195 0 0.00648377
302.57 1.38537 -1.11797 0 -0.00198391
302.58 1.37684 -1.10426 0 -0.0376169
302.59 1.409 -1.09066 0 0.00866338
302.6 1.35603 -1.0768 0 0.0169673
302.61 1.52238 -1.06278 0 0.00467438
302.62 1.52937 -1.04757 0 0.0788999
302.63 1.58518 -1.03192 0 0.0229532
302.64 1.55132 -1.01621 0 0.0170145
302.65 1.66356 -1.00054 0 -0.0437406
302.66 1.63626 -0.984283 0 -0.064976
302.67 1.43028 -0.969114 0 0.0463483
302.68 1.39742 -0.954558 0 0.0209894
302.69 1.38394 -0.940416 0 -0.0454909
302.7 1.40037 -0.927038 0 -0.0014973
302.71 1.3928 -0.913272 0 -0.0443416
302.72 1.3015 -0.899864 0 -0.0626402
302.73 1.26499 -0.886899 0 0.00960383
302.74 1.15793 -0.87468 0 -0.0224079
302.75 1.02172 -0.863928 0 -0.0132851
302.76 1.07443 -0.853663 0 -0.0406455
302.77 1.03969 -0.843262 0 0.0476987
302.78 0.930805 -0.833126 0 0.00278481
302.79 0.920438 -0.823716 0 -0.0334149
302.8 0.782772 -0.815042 0 0.0583111
302.81 0.766312 -0.806637 0 0.00303372
302.82 0.826179 -0.798724 0 -0.044306
302.83 0.727533 -0.791193 0 0.00905626
302.84 0.82559 -0.783153 0 -0.0310151
302.85 0.686221 -0.775206 0 -0.0297441
302.86 0.614738 -0.768827 0 -0.0532515
302.87 0.507128 -0.763213 0 -0.0224389
302.88 0.576902 -0.757757 0 -0.0397142
302.89 0.505011 -0.752487 0 -0.0190715
302.9 0.515999 -0.747619 0 0.00861253
302.91 0.591093 -0.74255 0 0.00912221
302.92 0.537351 -0.736751 0 0.0042175
302.93 0.659921 -0.730973 0 0.0171383
302.94 0.578273 -0.72477 0 -0.0120484
302.95 0.580667 -0.718799 0 0.00367176
302.96 0.370434 -0.713906 0 -0.0143616
302.97 0.188325 -0.711425 0 -0.00318423
302.98 0.251475 -0.70932 0 -0.0219972
